,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,ap43,ap44,ap45,ap46,ap47,ap48,ap49,ap50,ap51,ap52,result_x,result_y
408,0,0,-79,0,-95,0,0,0,-94,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,-94,-95,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,-69,-92,0,-89,-63,0,0,0,0,0,0,20.667423746346785,-103.46430938690901
409,0,0,-85,0,-95,0,0,0,-94,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,-95,-95,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,-67,-93,0,-91,-62,0,0,0,0,0,0,20.667423746346785,-103.46430938690901
410,0,0,-85,0,-95,0,0,0,-94,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,-95,-95,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,-67,-93,0,-91,-62,0,0,0,0,0,0,20.667423746346785,-103.46430938690901
411,0,0,-73,0,-92,0,0,0,-93,0,0,0,0,0,0,0,-63,0,0,-93,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-83,-63,0,0,0,0,0,0,20.667423746346785,-103.46430938690901
412,0,0,-73,0,-92,0,0,0,-93,0,0,0,0,0,0,0,-63,0,0,-93,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-83,-63,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
413,0,0,-72,0,0,0,0,0,-96,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-84,-68,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
414,0,0,-72,0,0,0,0,0,-96,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-84,-68,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
415,0,0,-74,0,-90,0,0,0,0,0,0,0,-98,0,0,0,-68,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-84,-63,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
416,0,0,-74,0,-93,0,0,0,0,0,0,0,-98,0,0,0,-69,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,-82,-67,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
417,0,0,-74,0,-93,0,0,0,0,0,0,0,-98,0,0,0,-69,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,-82,-67,0,0,0,0,0,0,20.667464527261004,-103.46444115042686
418,0,0,-70,0,-91,0,0,0,0,0,0,0,-98,0,0,0,-65,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,-85,-64,0,-94,0,0,0,0,20.667464527261004,-103.46444115042686
419,0,0,-77,0,-91,0,0,0,0,0,0,0,-98,0,0,0,-66,0,0,-92,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,-85,-64,0,-94,0,0,0,0,20.667464527261004,-103.46444115042686
420,0,0,-77,0,-91,0,0,0,0,0,0,0,-98,0,0,0,-66,0,0,-92,0,0,0,0,0,0,0,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,-85,-64,0,-94,0,0,0,0,20.667464527261004,-103.46444115042686
421,0,0,-72,0,0,0,0,0,0,0,0,0,-98,0,0,0,-64,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-83,-62,0,-93,0,0,0,0,20.667464527261004,-103.46444115042686
422,0,0,-70,0,-92,0,0,0,0,0,0,0,-97,-98,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,-90,-61,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
423,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,-57,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
424,0,0,-67,0,-94,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,-87,-61,0,-100,0,0,0,0,20.667446019001297,-103.46444249153137
425,0,0,-67,0,-94,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,-87,-61,0,-100,0,0,0,0,20.667446019001297,-103.46444249153137
426,0,0,-66,0,-93,0,0,0,-94,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-59,0,0,-86,-57,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
427,0,0,-72,0,-92,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
428,0,0,-72,0,-92,0,0,0,-94,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
429,0,0,-71,0,0,0,0,0,-96,0,0,0,0,0,0,0,-61,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-90,-65,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
430,0,0,-74,0,-92,0,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-63,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
431,0,0,-74,0,-92,0,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-63,0,0,0,0,0,0,20.667446019001297,-103.46444249153137
432,0,0,-78,0,-96,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-95,-63,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
433,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,-66,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
434,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,-66,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
435,0,0,-80,0,0,0,0,0,-98,0,0,0,0,-95,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-62,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
436,0,0,-74,0,0,0,0,0,-95,0,0,0,0,-95,0,0,-68,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-67,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
437,0,0,-74,0,0,0,0,0,-95,0,0,0,0,-95,0,0,-68,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-90,-67,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
438,0,0,-79,0,-95,0,0,0,-93,0,0,0,0,0,0,0,-73,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-87,-65,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
439,0,0,-79,0,0,0,0,0,-91,0,0,0,0,0,0,0,-71,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-88,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
440,0,0,-79,0,0,0,0,0,-91,0,0,0,0,0,0,0,-71,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-88,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
441,0,0,-74,0,-95,0,0,0,-93,0,0,0,0,0,0,0,-71,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-87,-68,0,0,0,0,0,0,20.66743096143241,-103.4644391387701
442,0,0,-71,0,0,0,0,0,0,0,0,0,0,-98,0,0,-68,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-95,-72,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
443,0,0,-76,0,-97,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-88,-65,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
444,0,0,-77,0,-94,0,0,0,0,0,0,0,0,-96,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-89,-64,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
445,0,0,-77,0,-94,0,0,0,0,0,0,0,0,-96,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-89,-64,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
446,0,0,-70,0,0,0,0,0,-93,0,0,0,0,0,0,0,-70,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
447,0,0,-74,0,-93,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-89,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
448,0,0,-74,0,-93,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,-89,-66,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
449,0,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,0,-67,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,-76,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
450,0,0,-81,0,0,0,0,0,-91,0,0,0,0,0,0,0,-66,0,0,-90,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-73,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
451,0,0,-81,0,0,0,0,0,-91,0,0,0,0,0,0,0,-66,0,0,-90,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-91,-73,0,0,0,0,0,0,20.667419981954158,-103.46444182097912
452,0,0,-79,0,0,0,0,0,0,0,0,0,0,-95,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-91,-65,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
453,0,0,-79,0,0,0,0,0,0,0,0,0,0,-95,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-91,-65,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
454,0,0,-76,0,-91,0,0,0,0,0,0,0,0,0,-96,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,-88,-64,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
455,0,0,-74,0,-91,0,0,0,0,0,0,0,0,0,-97,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-90,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
456,0,0,-74,0,-91,0,0,0,0,0,0,0,0,0,-97,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-90,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
457,0,0,-78,0,-90,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,-94,0,0,0,-71,0,0,0,-68,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
458,0,0,-79,0,-94,0,0,0,0,0,0,0,0,0,-94,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,-72,0,0,-90,-70,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
459,0,0,-79,0,-94,0,0,0,0,0,0,0,0,0,-94,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,0,0,0,-72,0,0,-90,-70,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
460,0,0,-78,0,-90,0,0,0,-98,0,0,0,0,0,0,0,-71,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,-90,-66,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
461,0,0,-78,0,-91,0,0,0,0,0,0,0,0,-97,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,-67,0,0,0,0,0,0,20.66740272848673,-103.46445824950933
462,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-95,0,-91,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-67,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596
463,0,0,-75,0,-92,0,0,0,0,0,0,0,0,0,0,0,-72,-96,0,-91,0,-72,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-68,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596
464,0,0,-75,0,-92,0,0,0,0,0,0,0,0,0,0,0,-72,-96,0,-91,0,-72,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-68,-93,0,0,0,0,0,20.66740178738845,-103.46448104828596
465,0,0,-69,0,-94,0,0,0,-95,0,0,0,0,0,0,0,-70,0,0,0,-88,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-85,-69,0,0,0,0,0,0,20.66740178738845,-103.46448104828596
466,0,0,-70,0,-94,0,0,0,-93,0,0,0,0,0,0,0,-72,-97,0,0,-89,0,0,0,0,0,0,-92,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-63,0,0,-86,-67,-96,0,0,0,0,0,20.66740178738845,-103.46448104828596
467,0,0,-70,0,-94,0,0,0,-93,0,0,0,0,0,0,0,-72,-97,0,0,-89,0,0,0,0,0,0,-92,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,-63,0,0,-86,-67,-96,0,0,0,0,0,20.66740178738845,-103.46448104828596
468,0,0,-68,0,0,0,0,0,-93,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-85,-67,0,0,0,0,0,0,20.66740178738845,-103.46448104828596
469,0,0,-70,0,-91,0,0,0,-94,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-64,-98,0,0,0,0,0,20.66740178738845,-103.46448104828596
470,0,0,-70,0,-91,0,0,0,-94,0,0,0,0,0,0,0,-71,0,0,0,-90,0,0,0,0,0,0,-94,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-87,-64,-98,0,0,0,0,0,20.66740178738845,-103.46448104828596
471,0,0,-77,0,0,0,0,0,0,0,0,0,0,-94,0,0,-75,0,0,0,-90,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-69,0,0,0,0,0,0,20.66740178738845,-103.46448104828596
472,0,0,-67,0,-93,0,0,0,-95,0,0,0,0,0,-91,0,-66,0,0,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-81,-71,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
473,0,0,-67,0,-93,0,0,0,-95,0,0,0,0,0,-91,0,-66,0,0,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-81,-71,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
474,0,0,-68,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-66,0,0,-89,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-82,-69,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
475,0,0,-67,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-67,0,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-83,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
476,0,0,-67,0,-91,0,0,0,0,0,0,0,0,-99,-94,0,-67,0,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-83,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
477,0,0,-66,0,-93,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,-72,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
478,0,0,-68,0,0,0,0,0,-95,0,0,0,0,0,0,0,-64,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-85,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
479,0,0,-68,0,0,0,0,0,-95,0,0,0,0,0,0,0,-64,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-85,-73,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
480,0,0,-67,0,-94,0,0,0,0,0,0,0,0,0,-95,0,-66,0,0,-89,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-84,-70,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
481,0,0,-68,0,0,0,0,0,-97,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,-66,0,0,-85,-72,0,0,0,0,0,0,20.667419354555385,-103.46448104828596
482,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-76,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-69,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
483,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-76,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-69,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
484,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-102,0,0,0,-74,0,0,0,0,0,0,0,-94,0,0,0,0,-96,0,0,0,0,0,0,0,-65,0,0,-87,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
485,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-63,0,0,-96,0,0,0,0,0,0,0,0,0,-95,0,-95,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-70,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
486,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-94,0,-63,0,0,-96,0,0,0,0,0,0,0,0,0,-95,0,-95,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-70,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
487,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-86,-67,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
488,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-73,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
489,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-86,-73,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
490,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-88,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-88,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
491,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-98,0,-66,0,0,-92,-92,-75,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-66,0,0,-85,-68,0,0,0,0,0,0,20.667435039524126,-103.4644840657711
492,0,0,-71,0,0,0,-98,0,0,0,0,0,0,0,-96,0,-74,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-99,0,0,0,0,0,0,0,-62,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
493,0,0,-71,0,0,0,-98,0,0,0,0,0,0,0,-96,0,-74,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-99,0,0,0,0,0,0,0,-62,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
494,0,0,-64,0,0,0,0,0,0,0,0,0,0,-94,-97,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,0,0,0,0,0,-63,0,0,-85,-73,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
495,0,0,-67,0,0,0,0,0,0,0,0,0,0,-94,-98,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,-98,0,0,0,0,0,-63,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
496,0,0,-67,0,0,0,0,0,0,0,0,0,0,-94,-98,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,-98,0,0,0,0,0,-63,0,0,-84,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
497,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,-63,0,0,-84,-72,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
498,0,0,-66,0,0,0,0,0,0,0,0,0,0,-96,-95,0,-67,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-99,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-87,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
499,0,0,-66,0,0,0,0,0,0,0,0,0,0,-96,-95,0,-67,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-99,0,0,-96,0,0,0,0,0,0,0,-64,0,0,-87,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
500,0,0,-67,0,-97,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-87,-77,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
501,0,0,-67,0,-97,0,0,0,0,0,0,0,0,0,-96,0,-68,0,0,-91,0,-76,0,0,0,0,0,0,0,-94,0,-94,0,0,0,0,0,0,0,0,0,0,-63,0,0,-83,-71,0,0,0,0,0,0,20.6674488422953,-103.46449177712202
502,0,0,-67,0,0,0,-96,0,0,0,0,0,0,0,0,0,-72,0,0,-85,0,-74,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,-94,0,0,0,0,0,-62,0,0,-90,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
503,0,0,-71,0,0,0,-95,0,0,0,0,0,0,0,0,0,-74,0,0,-88,0,-70,0,0,0,0,0,0,0,-93,0,-94,0,0,0,0,-99,0,0,0,0,0,-63,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
504,0,0,-71,0,0,0,-95,0,0,0,0,0,0,0,0,0,-74,0,0,-88,0,-70,0,0,0,0,0,0,0,-93,0,-94,0,0,0,0,-99,0,0,0,0,0,-63,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
505,0,0,-70,0,0,0,-96,0,0,0,0,0,0,0,0,0,-72,0,0,0,-86,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,-98,-62,0,0,-85,-72,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
506,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-96,0,-70,0,0,-90,0,0,0,-83,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
507,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-96,0,-70,0,0,-90,0,0,0,-83,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,-61,0,0,-86,-71,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
508,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,-62,0,0,-85,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
509,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-88,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,-92,0,0,0,0,0,-62,0,0,-87,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
510,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-88,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,-92,0,0,0,0,0,-62,0,0,-87,-75,0,0,0,0,0,0,20.667464840960296,-103.46448875963688
